:START_ID,:END_ID,type:TYPE
Abraham_Minis_(born_1820),Isaac_Minis,PARENT
Abraham_Nordheimer,Samuel_Nordheimer,RELATIVE
Abraham_Palacci,Haim_Palachi,PARENT
Abraham_Schermerhorn,Caroline_Schermerhorn_Astor,CHILD
Abraham_Schermerhorn,Peter_Schermerhorn,PARENT
Abraham_Schermerhorn,Augustus_Newbold_Morris,RELATION
Abraham_Schermerhorn,John_Jacob_Astor_IV,RELATION
Abraham_Schermerhorn,William_Backhouse_Astor_Jr.,RELATION
Abraham_Tobias_Boas,Harold_Boas,CHILD
Abraham_Tobias_Boas,Lionel_Boas,CHILD
Abraham_ben_Joseph_of_Orleans,Joseph_ben_Isaac_Bekhor_Shor,RELATION
Abraham_ben_Joseph_of_Orleans,Saadia_Bekhor_Shor,RELATION
Abraham_in_Islam,Isaac_in_Islam,CHILD
Abraham_in_Islam,Ishmael_in_Islam,CHILD
Abraham_in_Islam,Terah,PARENT
Abraham_in_Islam,Lot_in_Islam,RELATIVE
Abraham_in_Islam,Hagar_in_Islam,SPOUSE
Abraham_in_Islam,Sarah,SPOUSE
Abraham_in_Islam,Isaac_in_Islam,SUCCESSOR
Abraham_in_Islam,Ishmael_in_Islam,SUCCESSOR
Abram_Colby,American_Equal_Rights_Association,KNOWNFOR
Abram_Fitkin,Susan_Norris_Fitkin,SPOUSE
Abram_Lyle,Oliver_Lyle,RDF-SCHEMA#SEEALSO
Abram_M._Edelman,Abram_Wolf_Edelman,PARENT
Abram_M._Rothschild,Edward_Morris_(businessman),RELATIVE
Abram_M._Rothschild,Nelson_Morris,RELATIVE
Abram_Nicholas_Pritzker,Donald_Pritzker,CHILD
Abram_Nicholas_Pritzker,Jay_Pritzker,CHILD
Abram_Nicholas_Pritzker,Robert_Pritzker,CHILD
Abram_Wolf_Edelman,Abram_M._Edelman,CHILD
Absalom_Jones,Julian_Abele,RELATIVE
Abu_Ahmad_Abdul_Hafiz,Syeda_Shahar_Banu,SPOUSE
Abu_Ahmad_ibn_Jahsh,Abd-Allah_ibn_Jahsh,RELATIVE
Abu_Ahmad_ibn_Jahsh,Habiba_bint_Jahsh,RELATIVE
Abu_Ahmad_ibn_Jahsh,Hammanah_bint_Jahsh,RELATIVE
Abu_Ahmad_ibn_Jahsh,Zaynab_bint_Jahsh,RELATIVE
Abu_Dhabi_Authority_for_Culture_&_Heritage,Abu_Dhabi_Department_of_Culture_&_Tourism,MERGEDWITH
Abu_Dhabi_Department_of_Culture_&_Tourism,Abu_Dhabi_Authority_for_Culture_&_Heritage,MERGEDWITH
Abu_Karib,Hassan_Yuha'min,CHILD
Abu_Quhafa,Salma_Umm_al-Khayr,SPOUSE
Abu_Sabaya,Abdurajak_Abubakar_Janjalani,PREDECESSOR
Abu_Sayeed_M_Ahmed,Institute_of_Architects_Bangladesh,KNOWNFOR
Abu_Sufyan_ibn_Harb,Hind_bint_Utba,SPOUSE
Abu_Tahir_al-Sa'igh,Al-Hakim_al-Munajjim,PREDECESSOR
Abu_Tahir_al-Sa'igh,Bahram_al-Da'i,SUCCESSOR
Abu_Wardah,Ali_Kalora,SUCCESSOR
Abu_Zafar_Obaidullah,A.Z.M._Enayetullah_Khan,RELATIVE
Abu_Zafar_Obaidullah,Sadek_Khan,RELATIVE
Abu_al-As_ibn_al-Rabi',Fatima,RELATIVE
Abu_al-As_ibn_al-Rabi',Muhammad_al-Awsat_ibn_Ali,RELATIVE
Abu_al-As_ibn_al-Rabi',Khadija_bint_Khuwaylid,RELATIVE
Abu_al-As_ibn_al-Rabi',Ruqayya_bint_Muhammad,RELATIVE
Abu_al-As_ibn_al-Rabi',Umm_Kulthum_bint_Muhammad,RELATIVE
Abul_Hayat,Bipasha_Hayat,CHILD
Abula_(cinematographer),Taaooma,SPOUSE
Abū_Lahab,Abbas_ibn_Abd_al-Muttalib,RELATIVE
Abū_Lahab,Abdullah_ibn_Abd_al-Muttalib,RELATIVE
Abū_Lahab,Safiyya_bint_Abd_al-Muttalib,RELATIVE
Abū_Lahab,Umayma_bint_Abd_al-Muttalib,RELATIVE
Abū_Lahab,Umm_Jamil,SPOUSE
Academia_Colombiana_de_la_Lengua,Association_of_Academies_of_the_Spanish_Language,AFFILIATION
Academia_Colombiana_de_la_Lengua,Royal_Spanish_Academy,PARENTORGANISATION
Academia_Dominicana_de_la_Lengua,Association_of_Academies_of_the_Spanish_Language,AFFILIATION
Academia_Mexicana_de_la_Lengua,Association_of_Academies_of_the_Spanish_Language,AFFILIATION
Academia_Puertorriqueña_de_la_Lengua_Española,Association_of_Academies_of_the_Spanish_Language,AFFILIATION
Academia_Puertorriqueña_de_la_Lengua_Española,Royal_Spanish_Academy,NAMEDAFTER
Academy_of_Comic-Book_Fans_and_Collectors,Academy_of_Comic-Book_Fans_and_Collectors,AFFILIATION
Academy_of_Comic_Book_Arts,Academy_of_Comic_Book_Arts,AFFILIATION
Academy_of_the_Hebrew_Language,Eliezer_Ben-Yehuda,FOUNDEDBY
Accessible_Books_Consortium,World_Intellectual_Property_Organization,PARENTORGANISATION
Acción_Española,Eugenio_Vegas_Latapie,KEYPERSON
Accreditation_Council_for_Continuing_Medical_Education,American_Board_of_Medical_Specialties,AFFILIATION
Accreditation_Council_for_Continuing_Medical_Education,American_Hospital_Association,AFFILIATION
Accreditation_Council_for_Continuing_Medical_Education,American_Medical_Association,AFFILIATION
Accreditation_Council_for_Graduate_Medical_Education,American_Association_of_Colleges_of_Osteopathic_Medicine,AFFILIATION
Accreditation_Council_for_Graduate_Medical_Education,American_Board_of_Medical_Specialties,AFFILIATION
Accreditation_Council_for_Graduate_Medical_Education,American_Hospital_Association,AFFILIATION
Accreditation_Council_for_Graduate_Medical_Education,American_Medical_Association,AFFILIATION
Accuracy_in_Academia,Reed_Irvine,KEYPERSON
Accuracy_in_Media,Reed_Irvine,FOUNDEDBY
Ace_Vergel,Alicia_Vergel,PARENT
Ace_Vergel,César_Ramírez_(actor),PARENT
Acee_Blue_Eagle,Devi_Dja,SPOUSE
Achille_Fould,Beer_Léon_Fould,PARENT
Achucarro_Basque_Center_for_Neuroscience,Ikerbasque,PARENTORGANISATION
Aclima,Abel,RELATIVE
Aclima,Azura_(religious_figure),RELATIVE
Aclima,Cain,RELATIVE
Aclima,Abel,SPOUSE
Act_Now_(campaign_group),Tim_Martin_(human_rights),FOUNDEDBY
Act_Now_(campaign_group),Tim_Martin_(human_rights),KEYPERSON
"Act_One,_Inc.",Barbara_Nicolosi,FOUNDEDBY
ActionAid,Cecil_Jackson-Cole,FOUNDEDBY
Action_for_Boston_Community_Development,Melnea_Cass,FOUNDEDBY
Action_for_Children's_Television,Peggy_Charren,KEYPERSON
Action_on_Armed_Violence,Iain_Overton,KEYPERSON
Action_sociale_CHECHE,Jesuits,AFFILIATION
Actors'_&_Entertainers'_Benevolent_Fund_of_Queensland,Alan_Edwards_(actor),FOUNDEDBY
Actors'_&_Entertainers'_Benevolent_Fund_of_Queensland,Michael_Balk,KEYPERSON
Actors'_&_Entertainers'_Benevolent_Fund_of_Queensland,Tim_Fairfax,KEYPERSON
Actors'_Equity_Association,AFL–CIO,AFFILIATION
Ad_Standards_Council_of_the_Philippines,Advertising_Board_of_the_Philippines,PREDECESSOR
Ada_Benson,Katharine_Esdaile,CHILD
Ada_Broughton,Suffragette,KNOWNFOR
Ada_Chaseliov,Ney_Sant'Anna,SPOUSE
Ada_Choi,Zhang_Jin_(actor),SPOUSE
Ada_Crogman_Franklin,William_H._Crogman,PARENT
Ada_Flatman,Suffragette,OCCUPATION
Ada_Gilmore,Oliver_Newberry_Chaffee,SPOUSE
Ada_Howard,Alice_Freeman_Palmer,SUCCESSOR
Ada_Initiative__Ada_Initiative__1,Mary_Gardiner,FOUNDEDBY
Ada_Initiative__Ada_Initiative__1,Valerie_Aurora,FOUNDEDBY
Ada_Kramm,Adam_Egede-Nissen,PARENT
Ada_Kramm,Goggi_Egede-Nissen,PARENT
Ada_Kramm,Aud_Egede-Nissen,RELATIVE
Ada_Kramm,Georg_Richter,RELATIVE
Ada_Kramm,Gerd_Grieg,RELATIVE
Ada_Kramm,Gøril_Havrevold,RELATIVE
Ada_Kramm,Lill_Egede-Nissen,RELATIVE
Ada_Kramm,Oscar_Egede-Nissen,RELATIVE
Ada_Kramm,Stig_Egede-Nissen,RELATIVE
Ada_Leask,Harold_G._Leask,SPOUSE
Ada_Lundver,Mikk_Mikiver,SPOUSE
Ada_Milby,Sam_Milby,RELATIVE
Ada_Rogovtseva,Konstantin_Stepankov,SPOUSE
Ada_Svedin,Ludwig_Czerny,SPOUSE
Ada_Tschechowa,Vera_Tschechowa,CHILD
Ada_Tschechowa,Lev_Knipper,RELATIVE
Ada_Tschechowa,Marina_Ried,RELATIVE
Ada_Tschechowa,Olga_Knipper,RELATIVE
Ada_Tschechowa,Franz_Weihmayr,SPOUSE
Adaline_Kent,Robert_Boardman_Howard,SPOUSE
Adam_Alexander_Dawson,Nora_Francisca_Blackburne,SPOUSE
Adam_Arkapaw,Autumn_Durald_Arkapaw,SPOUSE
Adam_Arkin,Alan_Arkin,PARENT
Adam_Arkin,David_I._Arkin,RELATIVE
Adam_Arkin,Matthew_Arkin,RELATIVE
Adam_Armour_(Robert_Burns),James_Armour_(master_mason),PARENT
Adam_Armour_(Robert_Burns),Robert_Burnes,SPOUSE
Adam_Bakri,Lee_Strasberg_Theatre_and_Film_Institute,ALMAMATER
Adam_Bakri,Saleh_Bakri,RELATIVE
Adam_Bakri,Ziad_Bakri,RELATIVE
Adam_Bilzerian,Paul_Bilzerian,PARENT
Adam_Bilzerian,Dan_Bilzerian,RELATIVE
Adam_Boulton,Anji_Hunter,SPOUSE
Adam_Brody,Leighton_Meester,SPOUSE
Adam_Brodzisz,Maria_Bogda,SPOUSE
Adam_Campbell_(actor),Jayma_Mays,SPOUSE
Adam_Carolla,Marijuana_Policy_Project,BOARD
Adam_Cheng__Adam_Cheng__1,Lydia_Shum,SPOUSE
Adam_Cooper_(dancer),Sarah_Wildor,SPOUSE
Adam_Curry,Micky_Hoogendijk,SPOUSE
Adam_Dell,Michael_Dell,RELATIVE
Adam_Demos,Sarah_Shahi,PARTNER
Adam_Egede-Nissen,Ada_Kramm,CHILD
Adam_Egede-Nissen,Aud_Egede-Nissen,CHILD
Adam_Egede-Nissen,Gerd_Grieg,CHILD
Adam_Egede-Nissen,Gøril_Havrevold,CHILD
Adam_Egede-Nissen,Stig_Egede-Nissen,CHILD
Adam_Egede-Nissen,Georg_Richter,RELATIVE
Adam_Egede-Nissen,Goggi_Egede-Nissen,SPOUSE
Adam_Eriksen,Alfred_Eriksen,RELATIVE
Adam_Eriksen,Solvejg_Eriksen,RELATIVE
Adam_Garfinkle,Foreign_Policy_Research_Institute,AWARD
Adam_Garfinkle,German_Marshall_Fund,AWARD
Adam_Green_(filmmaker),Rileah_Vanderbilt,SPOUSE
Adam_Hochschild,Harold_K._Hochschild,PARENT
Adam_Housley,Tamera_Mowry,SPOUSE
Adam_James_(actor),Victoria_Shalet,SPOUSE
Adam_Kamani,Mahmud_Kamani,PARENT
Adam_Kamani,Umar_Kamani,RELATIVE
Adam_Kane,Leslie_Hope,SPOUSE
Adam_Kaufman_(actor),Poppy_Montgomery,PARTNER
Adam_Kaye__Adam_Kaye__1,Philip_Kaye,PARENT
Adam_Kelwick,Syria_Relief,KNOWNFOR
Adam_Klugman,Brett_Somers,PARENT
Adam_Klugman,Jack_Klugman,PARENT
Adam_Klugman,Brian_Klugman,RELATIVE
Adam_Klugman,Jim_Fyfe,RELATIVE
Adam_Krupski,Jesuits,OCCUPATION
Adam_Liaw,Julie_Goodwin,PREDECESSOR
Adam_Liaw,Kate_Bracks,SUCCESSOR
Adam_Lovell,WriteAPrisoner.com,OCCUPATION
Adam_McKay,Jeremy_Piven,RELATIVE
Adam_McKay,Shira_Piven,SPOUSE
Adam_Neumann__Adam_Neumann__1,Rebekah_Neumann,SPOUSE
Adam_Nimoy,Aaron_Bay-Schuck,RELATIVE
Adam_Opel,Carl_von_Opel,CHILD
Adam_Opel,Wilhelm_von_Opel,CHILD
Adam_Opel,Fritz_von_Opel,RELATIVE
Adam_Opel,Gunter_Sachs,RELATIVE
Adam_Opel,Sophie_Opel,SPOUSE
Adam_Parfrey,Woodrow_Parfrey,PARENT
Adam_Parkhomenko,Democratic_National_Committee,OCCUPATION
Adam_Powell_(game_designer),Donna_Powell,SPOUSE
Adam_Rayner,Lucy_Brown,SPOUSE
Adam_Reid,Kristin_Lehman,SPOUSE
Adam_Rothenberg,Charlene_McKenna,SPOUSE
Adam_Schlesinger,Jon_Bernthal,RELATIVE
Adam_Schlesinger,Tom_Bernthal,RELATIVE
Adam_Skirving,Archibald_Skirving,CHILD
Adam_Smethurst,Rakie_Ayola,SPOUSE
Adam_Smith_Society,Manhattan_Institute_for_Policy_Research,PARENTORGANISATION
Adam_Swift,Joe_Swift,RELATIVE
Adam_Swift,Rebecca_Swift,RELATIVE
Adam_Szymczyk,Walter_Hopps,AWARD
Adam_Thomas,Ryan_Thomas,RELATIVE
Adam_Winkler,Irwin_Winkler,PARENT
Adamae_Vaughn,Alberta_Vaughn,RELATIVE
Adamari_López,Luis_Fonsi,SPOUSE
Adamjee_Haji_Dawood,Abdul_Wahid_Adamjee,CHILD
Adanech_Admassu,City_and_Guilds_of_London_Institute,ALMAMATER
Adar_Poonawalla,Natasha_Poonawalla,SPOUSE
Adbee_Markaz_Kamraz,"Jammu_and_Kashmir_Academy_of_Art,_Culture_and_Languages",AFFILIATION
Adbusters,Kalle_Lasn,FOUNDEDBY
Adda_Burch,Woman's_Foreign_Missionary_Society_of_the_Methodist_Episcopal_Church,EMPLOYER
Addicted_to_Life,Mammootty,KEYPERSON
Addie_McPhail,Roscoe_Arbuckle,SPOUSE
Addie_Waites_Hunton,Eunice_Carter,CHILD
Addison_Mizner,Lansing_B._Mizner,RELATIVE
Addison_O'Dea,Minnie_Driver,PARTNER
Addison_Pratt,Louisa_Barnes_Pratt,SPOUSE
Addison_Timlin,Jeremy_Allen_White,SPOUSE
Addite_Shirwaikar_Malik,Mohit_Malik,SPOUSE
Additi_Gupta,Amrapali_Gupta,RELATIVE
Additi_Gupta,Megha_Gupta,RELATIVE
Addy_Lee,Eleanor_Lee,RELATIVE
Adela_Rogers_St._Johns,Earl_Rogers,PARENT
Adelaide_Casely-Hayford,Gladys_Casely-Hayford,CHILD
Adelaide_Casely-Hayford,J._E._Casely_Hayford,SPOUSE
Adelaide_Hasse,Brookings_Institution,EMPLOYER
Adelaide_Knight,Suffragette,OCCUPATION
Adelaide_Manning,Charlotte_Manning,RELATIVE
Adelaide_O'Keeffe,John_O'Keeffe_(writer),PARENT
Adelaide_Sinclair,UNICEF,KNOWNFOR
Adelaide_Tambo,Oliver_Tambo,SPOUSE
Adelbert_Theodor_Wangemann,Hermann_Theodor_Wangemann,RELATIVE
Adele_Ann_Wilby,Anton_Balasingham,SPOUSE
Adele_Astaire,Fred_Astaire,RELATIVE
Adele_Astaire,Lord_Charles_Arthur_Francis_Cavendish,SPOUSE
Adele_Bloch-Bauer,Maria_Altmann,RELATIVE
Adele_Duttweiler,Adele_Duttweiler,AWARD
Adele_Farrington,Hobart_Bosworth,SPOUSE
Adele_Goodman_Clark,Nora_Houston,PARTNER
Adele_Jergens,Glenn_Langan,SPOUSE
Adele_Lewisohn_Lehman,Dorothy_Lehman_Bernhard,CHILD
Adele_Lewisohn_Lehman,Helen_Lehman_Buttenwieser,CHILD
Adele_Lewisohn_Lehman,Adolph_Lewisohn,PARENT
Adele_Longmire,Arthur_Franz,SPOUSE
Adele_Mara,Roy_Huggins,SPOUSE
Adele_Meyer,"Sir_Carl_Meyer,_1st_Baronet",SPOUSE
Adele_Romanski,James_Laxton,SPOUSE
Adele_Rowland,Mabel_Rowland,RELATIVE
Adele_Rowland,Charlie_Ruggles,SPOUSE
Adele_Rowland,Conway_Tearle,SPOUSE
Adelheid_von_Rothschild,Alexandrine_de_Rothschild,CHILD
Adelheid_von_Rothschild,James_de_Rothschild_(politician),CHILD
Adelheid_von_Rothschild,Maurice_de_Rothschild,CHILD
Adelheid_von_Rothschild,Mathilde_von_Rothschild,PARENT
Adelheid_von_Rothschild,Wilhelm_Carl_von_Rothschild,PARENT
Adelicia_Acklen,William_Hayes_Ackland,CHILD
Adelicia_Acklen,Isaac_Franklin,SPOUSE
Adelicia_Acklen,Joseph_Alexander_Smith_Acklen,SPOUSE
Adelina_Patti,Effie_Germon,RELATIVE
Adelina_Patti,Patti_LuPone,RELATIVE
Adeline_Schulberg,B._P._Schulberg,SPOUSE
Adeline_Smith,Goodwill_Industries,EMPLOYER
Adelle_August,Miss_Washington_USA,KNOWNFOR
Adelle_Lutz,China_Chow,RELATIVE
Adelle_Lutz,Tina_Chow,RELATIVE
Adelle_Lutz,David_Byrne,SPOUSE
Adelson_Foundation,Sheldon_Adelson,FOUNDEDBY
Adelyn_Dohme_Breeskin,Mary_Cassatt,KNOWNFOR
Aderbal_Freire_Filho,Marieta_Severo,SPOUSE
Adeso,Fatima_Jibrell,FOUNDEDBY
Adesua_Etomi,Banky_W.,SPOUSE
Adet_Lin,Lin_Yutang,PARENT
Adeyemi_Afolayan,Aremu_Afolayan,CHILD
Adeyemi_Afolayan,Kunle_Afolayan,CHILD
Adeyemi_Afolayan,Moji_Afolayan,CHILD
Adeyemi_Afolayan,Toyin_Afolayan,RELATIVE
Adeyemo_Alakija,Kojo_Annan,RELATIVE
Adham_Khan,Maham_Anga,PARENT
Adhik_Kadam,Basera_E_Tabassum,KNOWNFOR
Adhik_Kadam,Borderless_World_Foundation,KNOWNFOR
Adhir_Kalyan,Emily_Wilson_(actress),SPOUSE
Adhuna_Bhabani,Farhan_Akhtar,SPOUSE
Adhya_Educational_Society,Adhya_Educational_Society,FOUNDEDBY
Adi_Godrej,Nisa_Godrej,CHILD
Adi_Godrej,Pirojsha_Adi_Godrej,CHILD
Adi_Godrej,Tanya_Dubash,CHILD
Adi_Godrej,Parmeshwar_Godrej,SPOUSE
Adi_Shilon,Yousef_Sweid,SPOUSE
Adil_Akhtar,Oncology,OCCUPATION
Adil_Zainulbhai,Quality_Council_of_India,OCCUPATION
Adile_Ayda,Gönül_Pultar,CHILD
Adile_Ayda,Sadri_Maksudi_Arsal,PARENT
Adinath_Kothare,Urmilla_Kothare,SPOUSE
Adita_Wahi,"Vishal_Singh_(actor,_born_1974)",SPOUSE
Aditi_Ranjan,M._P._Ranjan,SPOUSE
Aditi_Rao_Hydari,Satyadeep_Mishra,SPOUSE
Aditi_Sagar,Arun_Sagar,PARENT
Aditya_(actor),Rajendra_Singh_Babu,PARENT
Aditya_(actor),D._Shankar_Singh,RELATIVE
Aditya_(actor),Jai_Jagadish,RELATIVE
Aditya_(actor),Rishika_Singh,RELATIVE
Aditya_(actor),Vijayalakshmi_Singh,RELATIVE
Aditya_Bhattacharya,Sanjana_Kapoor,SPOUSE
Aditya_Chopra,Uday_Chopra,RELATIVE
Aditya_Chopra,Rani_Mukerji,SPOUSE
Aditya_Datt,Anand_Bakshi,RELATIVE
Aditya_Dhar,Yami_Gautam,SPOUSE
Aditya_Kapadia,Tanvi_Thakkar,SPOUSE
Aditya_Khanna,Vipin_Khanna,PARENT
Aditya_Mittal,Lakshmi_Mittal,PARENT
Aditya_Mittal,Megha_Mittal,SPOUSE
Aditya_Narayan,Shweta_Agarwal,SPOUSE
Aditya_Puri,Amrita_Puri,CHILD
Aditya_Raj_Kapoor,Geeta_Bali,PARENT
Aditya_Raj_Kapoor,Shammi_Kapoor,PARENT
Aditya_Redij,Natasha_Sharma,SPOUSE
Aditya_Seal,Akansha_Ranjan_Kapoor,RELATIVE
Aditya_Seal,Anushka_Ranjan,SPOUSE
Aditya_Vikram_Birla,Kumar_Mangalam_Birla,CHILD
Aditya_Vikram_Birla,Basant_Kumar_Birla,PARENT
Aditya_Vikram_Birla,Rajashree_Birla,SPOUSE
Adivi_Sesh,Sai_Kiran_Adivi,RELATIVE
Adnan,Al-Dith_ibn_Adnan,CHILD
Adnan,Ma'ad_ibn_Adnan,CHILD
Adnan_Faruque,Nawsheen_Nahreen_Mou,SPOUSE
Adnan_Faruque,Srabosti_Dutta_Tinni,SPOUSE
Adnan_Khashoggi,Nabila_Khashoggi,CHILD
Adnan_Khashoggi,Muhammad_Khashoggi,PARENT
Adnan_Khashoggi,Dodi_Fayed,RELATIVE
Adnan_Khashoggi,Emad_Khashoggi,RELATIVE
Adnan_Khashoggi,Jamal_Khashoggi,RELATIVE
Adnan_Khashoggi,Samira_Khashoggi,RELATIVE
Adnan_Siddiqui,Asad_Siddiqui,RELATIVE
Adolf_Dassler,Armin_Dassler,RELATIVE
Adolf_Dassler,Horst_Dassler,RELATIVE
Adolf_Dassler,Rudolf_Dassler,RELATIVE
Adolf_Frisé,Maria_Frisé,SPOUSE
Adolf_H._Lundin,Ian_Lundin,CHILD
Adolf_H._Lundin,Lukas_Lundin,CHILD
Adolf_Keller,Tina_Keller-Jenny,SPOUSE
Adolf_Merckle,Ludwig_Merckle,CHILD
Adolf_Müller_(industrialist),Alfred_Müller_(entrepreneur),CHILD
Adolf_Müller_(industrialist),Leo_Müller,CHILD
Adolf_Tobler,Ludwig_Tobler,RELATIVE
Adolfas_Mekas,Jonas_Mekas,RELATIVE
Adolfo_Bioy_Casares,Silvina_Ocampo,SPOUSE
Adolfo_Celi,Tônia_Carrero,SPOUSE
Adolfo_Celi,Veronica_Lazăr,SPOUSE
Adolfo_Marsillach,Blanca_Marsillach,CHILD
Adolfo_Marsillach,Cristina_Marsillach,CHILD
Adolph_B._Spreckels,Alma_de_Bretteville_Spreckels,SPOUSE
Adolph_Botnick,Anti-Defamation_League,OCCUPATION
Adolph_Coors_II,Adolph_Coors_III,CHILD
Adolph_Coors_II,Joseph_Coors,CHILD
Adolph_Coors_II,William_Coors,CHILD
Adolph_Coors_III,Adolph_Coors_II,PARENT
Adolph_Coors_III,Adolph_Coors,RELATION
Adolph_Coors_III,Joseph_Coors,RELATION
Adolph_Coors_III,William_Coors,RELATION
Adolph_Green,Amanda_Green,CHILD
Adolph_Green,Allyn_Ann_McLerie,SPOUSE
Adolph_Green,Phyllis_Newman,SPOUSE
Adolph_Lewisohn,Adele_Lewisohn_Lehman,CHILD
Adolph_Lewisohn,Dorothy_Lehman_Bernhard,RELATIVE
Adolph_Lewisohn,Helen_Lehman_Buttenwieser,RELATIVE
Adolph_Lewisohn,Leonard_Lewisohn_(philanthropist),RELATIVE
Adolphe-Basile_Routhier,Frank_Dawson_Adams,PREDECESSOR
Adolphe-Basile_Routhier,Alfred_Baker_(academic),SUCCESSOR
Adolphe_Menjou,Kathryn_Carver,SPOUSE
Adolphe_Menjou,Verree_Teasdale,SPOUSE
Adolphe_Napoléon_Didron,Édouard_Didron,RELATIVE
Adolphe_Roehn,Jean_Alphonse_Roehn,CHILD
Adolphe_Vorderman,Carol_Vorderman,RELATIVE
Adolphe_Vuitry,Conseil_d'État_(France),KNOWNFOR
Adolphe_de_Chambrun,Francisque_de_Corcelle,RELATIVE
Adolphe_de_Chambrun,Pierre_Savorgnan_de_Brazza,RELATIVE
Adolphe_de_Chambrun,René_de_Chambrun,RELATIVE
Adolphe_de_Polier,Antoine_Polier,PARENT
Adolphine_Fletcher_Terry,Women's_Emergency_Committee_to_Open_Our_Schools,KNOWNFOR
Adolphus_Busch,August_Anheuser_Busch_Sr.,CHILD
Adolphus_Busch_III,August_Anheuser_Busch_Sr.,PARENT
Adolphus_Busch_III,Adolphus_Busch,RELATIVE
Adolphus_Busch_Orthwein,Peter_Busch_Orthwein,CHILD
Adolphus_Busch_Orthwein,Stephen_A._Orthwein,CHILD
Adolphus_Busch_Orthwein,Adolphus_Busch,RELATIVE
Adolphus_C._Bartlett,Frederic_Clay_Bartlett,CHILD
Adolphus_C._Bartlett,Maie_Bartlett_Heard,CHILD
Adoniram_Judson,Ann_Hasseltine_Judson,SPOUSE
Adoniram_Judson,Emily_Chubbuck,SPOUSE
Adonxs,Radka_Pavlovčinová,RELATIVE
Adoptium,Eclipse_Foundation,PARENTORGANISATION
Adria_Arjona__Adria_Arjona__1,Lee_Strasberg_Theatre_and_Film_Institute,ALMAMATER
Adria_Petty,Regina_Spektor,KNOWNFOR
Adriaan_de_Groot_(software_developer),KDE,KNOWNFOR
Adriaan_de_Groot_(software_developer),KDE_e.V.,KNOWNFOR
Adrian_Bejan,Worcester_Reed_Warner,AWARD
Adrian_Bellamy,Christopher_A._Sinclair,SUCCESSOR
Adrian_Benjamin_Bentzon,John_Jacob_Astor,RELATIVE
Adrian_Cheng,Cheng_Yu-tung,PARENT
Adrian_Cheng,Henry_Cheng,PARENT
Adrian_Chiles,Jane_Garvey_(broadcaster),SPOUSE
Adrian_Chiles,Katharine_Viner,SPOUSE
Adrian_Hanauer,Nick_Hanauer,RELATIVE
Adrian_Iselin,C._Oliver_Iselin,CHILD
Adrian_Iselin,Columbus_Iselin,CHILD
Adrian_Iselin,DeLancey_Astor_Kane,CHILD
Adrian_Iselin_Jr.,Adrian_Iselin,PARENT
Adrian_Iselin_Jr.,C._Oliver_Iselin,RELATION
Adrian_Iselin_Jr.,Columbus_O'Donnell,RELATION
Adrian_Iselin_Jr.,Frederic_Bronson,SPOUSE
Adrian_Lamo,Chelsea_Manning,KNOWNFOR
Adrian_Lamo,Chelsea_Manning,RDF-SCHEMA#SEEALSO
Adrian_Lester,Lolita_Chakrabarti,SPOUSE
Adrian_Lyne,Oliver_Lyne,RELATIVE
Adrian_Montague,John_McFarlane,PREDECESSOR
Adrian_Morris_(actor),William_Morris_(actor),PARENT
Adrian_Morris_(actor),Chester_Morris,RELATIVE
Adrian_Noble,Royal_Shakespeare_Company,KNOWNFOR
Adrian_Pintea,Irina_Petrescu,PARTNER
Adrian_Scott,Pippa_Scott,RELATIVE
Adrian_Scott,Anne_Shirley_(actress),SPOUSE
Adrian_Swire,Samuel_Swire_(businessman),CHILD
Adrian_Swire,John_Kidston_Swire,PARENT
Adrian_Swire,Barnaby_Swire,RELATIVE
Adrian_Swire,John_Anthony_Swire,RELATIVE
Adrian_Swire,John_Samuel_Swire,RELATIVE
Adrian_Van_Sinderen_Lindsley,John_Berrien_Lindsley,RELATIVE
Adrian_Wright,Abigail_(actress),SPOUSE
Adrian_Zecha,Lauw_Ho,RELATION
Adrian_Zecha,Louisa_Zecha,RELATION
Adrian_Zecha,Michelle_Saram,RELATION
Adriana_Abascal,Emilio_Azcárraga_Milmo,SPOUSE
Adriana_Abascal,Juan_Villalonga,SPOUSE
Adriana_Altaras,Aaron_Altaras,CHILD
Adriana_Altaras,Jakob_Altaras,PARENT
Adriana_Altaras,Thea_Altaras,PARENT
Adriana_Caselotti,Louise_Caselotti,RELATIVE
Adriana_Cisneros,Gustavo_Cisneros,PARENT
Adriana_Cisneros,Patricia_Phelps_de_Cisneros,PARENT
Adriana_Cisneros,Diego_Cisneros,RELATIVE
Adriana_Esteves,Vladimir_Brichta,SPOUSE
Adriana_Farmiga,Taissa_Farmiga,RELATIVE
Adriana_Farmiga,Vera_Farmiga,RELATIVE
Adriana_Hernández_Íñiguez,Pascual_Sigala,SPOUSE
Adriane_Galisteu,Ayrton_Senna,PARTNER
Adriane_Galisteu,Dado_Dolabella,PARTNER
Adriane_Galisteu,Jaime_Camil,PARTNER
Adriane_Galisteu,Roberto_Justus,SPOUSE
Adrianne_Allen,Anna_Massey,CHILD
Adrianne_Allen,Daniel_Massey_(actor),CHILD
Adrianne_Allen,Raymond_Massey,SPOUSE
Adrianne_Palicki,Scott_Grimes,SPOUSE
Adriano_Celentano,Rosalinda_Celentano,CHILD
Adriano_Celentano,Claudia_Mori,SPOUSE
